vinho_id,nome_base,produtor,safra,corpo_peso,tanino_peso,acidez_peso,docura_peso,alcool_peso,nota_delicado,nota_classico,nota_robusto,nota_audaz,caminho_foto,uvas,regiao,teor_alcoolico
VINI-000378,III Lustros Brut Nature Gran Reserva,Gramona,NV,0.7,0.12,0.9,0.03,0.72,2.0,4.8,5.0,4.5,labels/VINI-000378.jpg,"['Xarel·lo', 'Macabeo', 'Chardonnay']",Penedès - Espanha,N/D
VINI-000379,Clásico Brut,Codorníu,NV,0.35,0.05,0.8,0.15,0.6,4.5,3.5,1.8,2.5,labels/VINI-000379.jpg,"['Macabeo', 'Xarel·lo', 'Parellada']",Penedès - Espanha,N/D
VINI-000380,Crémant de Loire Brut,Langlois-Chateau,NV,0.4,0.05,0.85,0.1,0.62,4.0,4.0,2.0,2.8,labels/VINI-000380.jpg,"['Chenin Blanc', 'Chardonnay', 'Cabernet Franc']",Loire - França,N/D
VINI-000381,Sauvignon Blanc,Greywacke,2021,0.5,0.07,0.88,0.08,0.68,3.5,4.5,3.0,4.2,labels/VINI-000381.jpg,['Sauvignon Blanc'],Marlborough - Nova Zelândia,N/D
VINI-000382,Rioja Reserva,Marqués de Riscal,2018,0.7,0.6,0.7,0.1,0.7,2.5,4.8,3.5,2.0,labels/VINI-000382.jpg,"['Tempranillo', 'Graciano', 'Mazuelo']",Rioja - Espanha,N/D
VINI-000383,Ribera del Duero,Emilio Moro,2019,0.85,0.75,0.6,0.1,0.8,1.5,3.5,4.5,4.0,labels/VINI-000383.jpg,['Tempranillo'],Ribera del Duero - Espanha,N/D
VINI-000384,Termes,Numanthia,2019,0.9,0.8,0.55,0.1,0.85,1.0,3.0,4.8,4.2,labels/VINI-000384.jpg,['Tempranillo'],Toro - Espanha,N/D
VINI-000385,Chianti Classico Rancia Riserva,Fèlsina,2017,0.75,0.7,0.85,0.05,0.7,2.0,4.8,3.8,2.5,labels/VINI-000385.jpg,['Sangiovese'],Chianti Classico - Itália,N/D
VINI-000386,Brunello di Montalcino,Castello Banfi,2016,0.8,0.8,0.8,0.05,0.75,1.8,4.9,4.2,3.0,labels/VINI-000386.jpg,['Sangiovese'],Brunello di Montalcino - Itália,N/D
VINI-000387,Vino Nobile di Montepulciano,Poliziano,2018,0.7,0.65,0.75,0.05,0.7,2.2,4.5,3.5,2.8,labels/VINI-000387.jpg,['Sangiovese'],Vino Nobile di Montepulciano - Itália,N/D
VINI-000388,Touriga Nacional,Quinta do Crasto,2019,0.85,0.8,0.7,0.1,0.8,1.5,3.5,4.7,4.0,labels/VINI-000388.jpg,['Touriga Nacional'],Douro - Portugal,N/D
VINI-000389,Quinta da Pellada Dão Touriga Nacional,Alvaro Castro,2018,0.7,0.65,0.75,0.1,0.7,2.8,4.0,3.5,3.2,labels/VINI-000389.jpg,['Touriga Nacional'],Dão - Portugal,N/D
VINI-000390,Touriga Nacional,Herdade do Esporão,2019,0.8,0.7,0.65,0.1,0.78,2.0,3.8,4.2,3.8,labels/VINI-000390.jpg,['Touriga Nacional'],Alentejo - Portugal,N/D
VINI-000391,Sessantanni Primitivo di Manduria DOC,San Marzano,2020,0.95,0.8,0.45,0.2,0.9,1.0,3.0,5.0,4.8,labels/VINI-000391.jpg,['Primitivo'],Primitivo di Manduria - Itália,N/D
VINI-000392,Primitivo,A Mano,2021,0.8,0.6,0.55,0.15,0.8,1.5,3.2,4.5,4.0,labels/VINI-000392.jpg,['Primitivo'],Puglia - Itália,N/D
VINI-000393,Torcicoda Primitivo Salento IGT,Tormaresca,2020,0.88,0.75,0.5,0.18,0.85,1.2,3.3,4.8,4.5,labels/VINI-000393.jpg,['Primitivo'],Salento - Itália,N/D
VINI-000394,Agamenon Merlot,Lidio Carraro,2018,0.7,0.65,0.6,0.05,0.7,2.5,4.0,4.0,3.0,labels/VINI-000394.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000395,Lote 43 Merlot,Miolo Wine Group,2019,0.75,0.7,0.55,0.05,0.75,2.0,4.2,4.5,3.2,labels/VINI-000395.jpg,"['Merlot', 'Cabernet Sauvignon']",Vale dos Vinhedos - Brasil,N/D
VINI-000396,Leopoldina Merlot,Casa Valduga,2017,0.7,0.6,0.5,0.05,0.68,2.8,3.8,3.9,2.9,labels/VINI-000396.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000397,Fausto Merlot,Pizzato Vinhas e Vinhos,2020,0.72,0.68,0.58,0.05,0.72,2.3,3.9,4.1,3.1,labels/VINI-000397.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000398,Napa Valley Cabernet Sauvignon,Caymus Vineyards,2019,0.9,0.85,0.4,0.1,0.85,1.2,3.5,5.0,4.8,labels/VINI-000398.jpg,['Cabernet Sauvignon'],Napa Valley - Estados Unidos,N/D
VINI-000399,Napa Valley Cabernet Sauvignon,Robert Mondavi Winery,2018,0.85,0.8,0.45,0.08,0.8,1.5,4.5,4.7,4.0,labels/VINI-000399.jpg,['Cabernet Sauvignon'],Napa Valley - Estados Unidos,N/D
VINI-000400,Artemis Cabernet Sauvignon,Stag's Leap Wine Cellars,2019,0.8,0.75,0.5,0.05,0.78,2.0,4.8,4.5,3.5,labels/VINI-000400.jpg,['Cabernet Sauvignon'],Napa Valley - Estados Unidos,N/D
VINI-000401,815 Cabernet Sauvignon,Joel Gott Wines,2020,0.8,0.7,0.42,0.1,0.82,1.8,3.0,4.6,4.2,labels/VINI-000401.jpg,['Cabernet Sauvignon'],Califórnia - Estados Unidos,N/D
VINI-000402,Bin 28 Kalimna Shiraz,Penfolds,2019,0.88,0.8,0.45,0.08,0.83,1.3,4.6,4.9,4.5,labels/VINI-000402.jpg,['Shiraz'],Multi-regional South Australia - Austrália,N/D
VINI-000403,The Boxer Shiraz,Mollydooker Wines,2020,0.95,0.85,0.35,0.15,0.9,1.0,2.5,5.0,5.0,labels/VINI-000403.jpg,['Shiraz'],McLaren Vale - Austrália,N/D
VINI-000404,Bella's Garden Shiraz,Two Hands Wines,2018,0.9,0.82,0.48,0.07,0.86,1.5,4.0,4.9,4.6,labels/VINI-000404.jpg,['Shiraz'],Barossa Valley - Austrália,N/D
VINI-000405,Double Barrel Shiraz,Jacob's Creek,2021,0.85,0.75,0.4,0.1,0.8,1.5,3.0,4.7,4.8,labels/VINI-000405.jpg,['Shiraz'],South Eastern Australia - Austrália,N/D
VINI-000406,Taylor's Fladgate Late Bottled Vintage Port,Taylor Fladgate,2017,0.8,0.6,0.7,0.9,0.95,1.8,4.5,4.2,3.5,labels/VINI-000406.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz', 'Tinta Barroca', 'Tinto Cão']",Douro - Portugal,N/D
VINI-000407,Graham's Six Grapes Ruby Reserve Port,W. & J. Graham's,NV,0.75,0.5,0.65,0.9,0.95,2.0,4.0,4.0,3.0,labels/VINI-000407.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz', 'Tinta Barroca', 'Tinto Cão']",Douro - Portugal,N/D
VINI-000408,Warre's Otima 10 Year Old Tawny Port,Warre's,NV,0.7,0.4,0.75,0.9,0.95,3.0,4.8,3.8,3.5,labels/VINI-000408.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz', 'Tinta Barroca', 'Tinto Cão']",Douro - Portugal,N/D
VINI-000409,Fonseca Vintage Port,Fonseca,2017,1.0,0.8,0.8,0.95,1.0,1.0,5.0,5.0,4.5,labels/VINI-000409.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz', 'Tinta Barroca', 'Tinto Cão']",Douro - Portugal,N/D
VINI-000410,Château d'Yquem,Château d'Yquem,2017,0.9,0.0,0.9,1.0,0.7,3.8,5.0,4.0,4.2,labels/VINI-000410.jpg,"['Sémillon', 'Sauvignon Blanc']","Sauternes, Bordeaux - França",N/D
VINI-000411,Château Rieussec,Domaines Barons de Rothschild (Lafite),2017,0.85,0.0,0.85,0.95,0.7,3.5,4.8,3.8,3.5,labels/VINI-000411.jpg,"['Sémillon', 'Sauvignon Blanc', 'Muscadelle']","Sauternes, Bordeaux - França",N/D
VINI-000412,Château Guiraud,Château Guiraud,2018,0.8,0.0,0.8,0.9,0.68,3.2,4.5,3.5,3.0,labels/VINI-000412.jpg,"['Sémillon', 'Sauvignon Blanc']","Sauternes, Bordeaux - França",N/D
VINI-000413,José Maria da Fonseca Moscatel de Setúbal Superior,José Maria da Fonseca,2004,0.9,0.1,0.8,1.0,0.9,3.0,4.5,4.2,4.0,labels/VINI-000413.jpg,['Moscatel de Setúbal (Moscatel de Alexandria)'],Península de Setúbal - Portugal,N/D
VINI-000414,Brown Brothers Orange Muscat & Flora,Brown Brothers,NV,0.6,0.0,0.7,0.85,0.5,4.0,3.0,2.5,4.0,labels/VINI-000414.jpg,"['Orange Muscat', 'Flora']",Victoria - Austrália,N/D
VINI-000415,Michele Chiarlo Nivole Moscato d'Asti DOCG,Michele Chiarlo,2022,0.4,0.0,0.75,0.8,0.2,4.5,3.5,1.5,3.0,labels/VINI-000415.jpg,['Moscato Bianco'],"Asti, Piemonte - Itália",N/D
VINI-000416,Sancerre Les Romains,Domaine Vacheron,2022,0.55,0.01,0.85,0.05,0.7,3.8,4.8,2.5,2.0,labels/VINI-000416.jpg,['Sauvignon Blanc'],Loire Valley - France,N/D
VINI-000417,Sauvignon Blanc,Cloudy Bay,2023,0.45,0.01,0.88,0.05,0.68,3.5,4.0,2.0,3.5,labels/VINI-000417.jpg,['Sauvignon Blanc'],Marlborough - New Zealand,N/D
VINI-000418,Sauvignon Blanc,Duckhorn Vineyards,2022,0.65,0.02,0.75,0.08,0.78,2.5,3.5,3.0,2.8,labels/VINI-000418.jpg,['Sauvignon Blanc'],Napa Valley - USA,N/D
VINI-000419,Vouvray Sec Le Mont,Domaine Huet,2021,0.65,0.01,0.9,0.05,0.7,3.0,4.9,3.8,2.5,labels/VINI-000419.jpg,['Chenin Blanc'],Loire Valley - France,N/D
VINI-000420,Savennières La Jalousie,Domaine du Closel,2020,0.75,0.03,0.88,0.05,0.75,2.0,4.5,4.5,3.0,labels/VINI-000420.jpg,['Chenin Blanc'],Loire Valley - France,N/D
VINI-000421,Original Chenin Blanc,Raats Family Wines,2022,0.6,0.02,0.8,0.06,0.72,3.0,3.5,3.5,3.0,labels/VINI-000421.jpg,['Chenin Blanc'],Stellenbosch - South Africa,N/D
VINI-000422,Muros Antigos Alvarinho,Anselmo Mendes,2022,0.6,0.01,0.82,0.05,0.72,3.2,4.0,3.2,2.5,labels/VINI-000422.jpg,['Alvarinho'],Vinho Verde - Portugal,N/D
VINI-000424,III Lustros Brut Nature Gran Reserva,Gramona,2017,0.7,0.01,0.9,0.01,0.6,3.5,4.8,4.0,3.0,labels/VINI-000424.jpg,"['Xarel·lo', 'Macabeu', 'Parellada']",Penedès - Spain,N/D
VINI-000425,Terrers Brut Nature Gran Reserva,Recaredo,2018,0.68,0.01,0.88,0.01,0.6,3.7,4.7,3.9,3.2,labels/VINI-000425.jpg,"['Macabeu', 'Xarel·lo', 'Parellada']",Penedès - Spain,N/D
VINI-000426,L'Hereu Reserva Brut,Raventós i Blanc,2020,0.6,0.01,0.85,0.05,0.58,4.0,4.5,3.0,3.5,labels/VINI-000426.jpg,"['Macabeu', 'Xarel·lo', 'Parellada']",Penedès - Spain,N/D
VINI-000427,Gran Reserva Brut Nature,Agustí Torelló Mata,2018,0.65,0.01,0.87,0.01,0.6,3.6,4.6,3.8,3.0,labels/VINI-000427.jpg,"['Macabeu', 'Xarel·lo', 'Parellada']",Penedès - Spain,N/D
VINI-000427,Marqués de Riscal Reserva,Herederos del Marqués de Riscal,2018,0.75,0.7,0.65,0.05,0.7,2.0,4.5,3.5,2.0,labels/VINI-000427.jpg,['Tempranillo'],Rioja - Espanha,N/D
VINI-000428,Malleolus,Bodegas Emilio Moro,2020,0.85,0.8,0.6,0.05,0.78,1.5,3.8,4.5,3.0,labels/VINI-000428.jpg,['Tempranillo'],Ribera del Duero - Espanha,N/D
VINI-000429,El Coto de Imaz Reserva,El Coto de Rioja,2017,0.7,0.65,0.68,0.05,0.68,2.2,4.2,3.2,1.8,labels/VINI-000429.jpg,['Tempranillo'],Rioja - Espanha,N/D
VINI-000430,Chianti Classico Gran Selezione,Castello di Ama,2019,0.75,0.78,0.85,0.02,0.72,2.5,4.8,3.8,2.5,labels/VINI-000430.jpg,['Sangiovese'],Chianti Classico - Itália,N/D
VINI-000431,Brunello di Montalcino,Castello Banfi,2018,0.88,0.85,0.8,0.02,0.75,1.8,4.5,4.5,2.8,labels/VINI-000431.jpg,['Sangiovese'],Brunello di Montalcino - Itália,N/D
VINI-000432,Vino Nobile di Montepulciano,Poliziano,2020,0.78,0.75,0.78,0.03,0.73,2.0,4.0,4.0,2.2,labels/VINI-000432.jpg,['Sangiovese'],Vino Nobile di Montepulciano - Itália,N/D
VINI-000433,Touriga Nacional,Quinta do Crasto,2021,0.9,0.88,0.7,0.05,0.82,1.2,3.0,4.8,4.0,labels/VINI-000433.jpg,['Touriga Nacional'],Douro - Portugal,N/D
VINI-000434,Private Selection Touriga Nacional,Esporão,2020,0.88,0.85,0.68,0.08,0.8,1.5,3.2,4.7,4.2,labels/VINI-000434.jpg,['Touriga Nacional'],Alentejo - Portugal,N/D
VINI-000435,Grande Reserva Touriga Nacional,Quinta da Gaivosa,2017,0.92,0.9,0.72,0.05,0.85,1.0,3.5,5.0,4.5,labels/VINI-000435.jpg,['Touriga Nacional'],Douro - Portugal,N/D
VINI-000436,Sessantanni Old Vines Primitivo di Manduria DOC,Cantine San Marzano,2019,0.95,0.75,0.5,0.1,0.88,1.0,2.5,5.0,4.8,labels/VINI-000436.jpg,['Primitivo'],Puglia - Itália,N/D
VINI-000438,Primitivo di Puglia IGT,A Mano,2021,0.78,0.65,0.6,0.05,0.75,2.0,3.0,4.0,3.5,labels/VINI-000438.jpg,['Primitivo'],Puglia - Itália,N/D
VINI-000438,Faces Merlot,Lidio Carraro,2019,0.6,0.5,0.7,0.1,0.7,3.0,4.0,3.0,2.5,labels/VINI-000438.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000439,Virtude Merlot,Salton,2018,0.75,0.65,0.6,0.1,0.75,2.0,4.5,4.0,3.0,labels/VINI-000439.jpg,['Merlot'],Campanha Gaúcha - Brasil,N/D
VINI-000440,Reserva Merlot,Pizzato Vinhas e Vinhos,2017,0.8,0.7,0.65,0.05,0.8,1.8,4.8,4.5,3.8,labels/VINI-000440.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000441,Merlot Vinhedos do Chefe,Almaúnica,2020,0.7,0.6,0.68,0.1,0.72,2.5,4.0,3.5,3.2,labels/VINI-000441.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000442,Cabernet Sauvignon Sonoma County,Rodney Strong Vineyards,2019,0.8,0.75,0.5,0.05,0.82,1.2,3.5,4.5,4.0,labels/VINI-000442.jpg,['Cabernet Sauvignon'],"Sonoma County, Califórnia - EUA",N/D
VINI-000443,Cabernet Sauvignon Napa Valley,Caymus Vineyards,2018,0.95,0.85,0.4,0.15,0.95,1.0,3.8,5.0,4.8,labels/VINI-000443.jpg,['Cabernet Sauvignon'],"Napa Valley, Califórnia - EUA",N/D
VINI-000444,Napa Valley Cabernet Sauvignon,Robert Mondavi Winery,2017,0.9,0.8,0.45,0.08,0.9,1.0,4.5,4.8,4.2,labels/VINI-000444.jpg,['Cabernet Sauvignon'],"Napa Valley, Califórnia - EUA",N/D
VINI-000445,Knights Valley Cabernet Sauvignon,Beringer Vineyards,2019,0.85,0.78,0.52,0.07,0.88,1.1,4.0,4.7,4.3,labels/VINI-000445.jpg,['Cabernet Sauvignon'],"Knights Valley, Califórnia - EUA",N/D
VINI-000446,Bin 28 Kalimna Shiraz,Penfolds,2018,0.9,0.8,0.5,0.1,0.88,1.0,3.5,5.0,4.8,labels/VINI-000446.jpg,['Shiraz'],Multi-Regiões (Barossa Valley predominante) - Austrália,N/D
VINI-000448,Keyneton Euphonium,Henschke,2017,0.85,0.75,0.6,0.05,0.85,1.5,4.5,4.8,4.0,labels/VINI-000448.jpg,"['Shiraz', 'Cabernet Sauvignon', 'Merlot', 'Cabernet Franc']","Eden Valley & Barossa Valley, Austrália Meridional - Austrália",N/D
VINI-000449,The Dead Arm Shiraz,d'Arenberg,2016,0.9,0.85,0.55,0.1,0.92,1.0,3.0,5.0,4.9,labels/VINI-000449.jpg,['Shiraz'],"McLaren Vale, Austrália Meridional - Austrália",N/D
VINI-000449,Vintage Port,Taylor's,2017,0.9,0.8,0.6,0.9,0.9,1.5,4.8,4.9,2.5,labels/VINI-000449.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz', 'Tinta Barroca', 'Tinto Cão']",Douro - Portugal,N/D
VINI-000450,20 Year Old Tawny Port,Graham's,NV,0.7,0.3,0.7,0.85,0.9,3.0,4.9,3.5,2.0,labels/VINI-000450.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz', 'Tinta Barroca', 'Tinto Cão']",Douro - Portugal,N/D
VINI-000451,Ruby Reserve Port,Sandeman,NV,0.7,0.5,0.5,0.8,0.85,2.0,4.0,4.0,2.0,labels/VINI-000451.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz', 'Tinta Barroca', 'Tinto Cão']",Douro - Portugal,N/D
VINI-000452,Late Bottled Vintage Port (LBV),Quinta do Noval,2016,0.8,0.6,0.6,0.88,0.88,1.8,4.5,4.5,2.2,labels/VINI-000452.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz', 'Tinta Barroca', 'Tinto Cão']",Douro - Portugal,N/D
VINI-000453,Sauternes Premier Grand Cru Classé,Château Suduiraut,2015,0.9,0.0,0.9,0.95,0.55,2.5,5.0,4.0,3.0,labels/VINI-000453.jpg,"['Sémillon', 'Sauvignon Blanc', 'Muscadelle']","Sauternes, Bordeaux - França",N/D
VINI-000454,Sauternes Premier Grand Cru Classé,Château Guiraud,2016,0.85,0.0,0.85,0.92,0.5,2.8,4.9,3.8,2.8,labels/VINI-000454.jpg,"['Sémillon', 'Sauvignon Blanc']","Sauternes, Bordeaux - França",N/D
VINI-000455,Moscato d'Asti DOCG,Paolo Saracco,2022,0.3,0.0,0.7,0.8,0.15,4.5,4.0,1.0,3.0,labels/VINI-000455.jpg,['Moscato Bianco'],Piemonte - Itália,N/D
VINI-000456,Moscatel de Setúbal (Alambre),José Maria da Fonseca,2015,0.8,0.1,0.6,0.9,0.85,2.0,4.5,4.5,3.5,labels/VINI-000456.jpg,['Moscatel de Setúbal (Muscat of Alexandria)'],Península de Setúbal - Portugal,N/D
VINI-000457,Muscat de Beaumes de Venise AOP,Domaine de Durban,2020,0.6,0.0,0.75,0.85,0.7,3.5,4.0,2.5,2.8,labels/VINI-000457.jpg,['Muscat Blanc à Petits Grains'],Vale do Rhône - França,N/D
VINI-000458,Pedro Ximénez (PX) San Emilio Solera Reserva Sherry,Lustau,NV,1.0,0.0,0.4,1.0,0.85,1.0,4.8,5.0,4.0,labels/VINI-000458.jpg,['Pedro Ximénez'],Jerez - Espanha,N/D
VINI-000459,Jacob's Creek Double Barrel Shiraz,Jacob's Creek,2020,0.9,0.8,0.5,0.2,0.8,1.2,3.7,4.8,4.1,labels/VINI-000459.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000460,Newton Unfiltered Cabernet Sauvignon,Newton Vineyard,2015,0.8,0.7,0.5,0.2,0.8,1.5,4.5,4.2,3.3,labels/VINI-000460.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000461,Salton Talento Merlot,Salton,2019,0.6,0.5,0.7,0.1,0.7,3.5,3.8,2.7,2.2,labels/VINI-000461.jpg,"['Merlot', 'Cabernet Sauvignon', 'Tannat']",Serra Gaúcha - Brasil,N/D
VINI-000462,Mollydooker The Boxer Shiraz,Mollydooker Wines,2021,0.9,0.9,0.4,0.2,0.9,1.1,4.0,5.0,4.7,labels/VINI-000462.jpg,['Shiraz'],"McLaren Vale, South Australia - Austrália",N/D
VINI-000463,Louis M. Martini Sonoma County Cabernet Sauvignon,Louis M. Martini Winery,2022,0.7,0.8,0.5,0.1,0.8,2.1,3.6,4.4,3.5,labels/VINI-000463.jpg,['Cabernet Sauvignon'],Sonoma County - EUA,N/D
VINI-000464,Miolo Single Vineyard Merlot,Miolo Wine Group,2023,0.6,0.5,0.8,0.0,0.7,3.4,3.5,2.5,2.4,labels/VINI-000464.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000465,Caymus Napa Valley Cabernet Sauvignon,Caymus Vineyards,2012,0.9,0.8,0.5,0.2,0.9,1.4,4.7,4.8,4.6,labels/VINI-000465.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000466,Shafer Hillside Select Cabernet Sauvignon,Shafer Vineyards,2013,0.9,0.9,0.6,0.2,0.9,1.0,4.0,4.8,4.6,labels/VINI-000466.jpg,['Cabernet Sauvignon'],"Stags Leap District, Napa Valley - EUA",N/D
VINI-000467,Pizzato Fausto Merlot,Pizzato Vinhas e Vinhos,2023,0.6,0.5,0.7,0.1,0.7,3.2,3.5,2.8,2.6,labels/VINI-000467.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000468,Grant Burge Filsell Shiraz,Grant Burge Wines,2018,0.9,0.8,0.5,0.2,0.9,1.2,3.5,4.9,4.4,labels/VINI-000468.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000469,Casa Valduga Gran Terroir Merlot,Casa Valduga,2019,0.6,0.5,0.7,0.1,0.7,3.2,3.6,2.6,2.8,labels/VINI-000469.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000470,Beringer Private Reserve Cabernet Sauvignon,Beringer Vineyards,2019,0.9,0.8,0.5,0.2,0.8,1.5,4.6,4.8,4.3,labels/VINI-000470.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000471,Mollydooker Carnival of Love Shiraz,Mollydooker Wines,2020,0.9,0.9,0.5,0.3,0.9,1.0,4.0,5.0,4.6,labels/VINI-000471.jpg,['Shiraz'],"McLaren Vale, South Australia - Austrália",N/D
VINI-000472,Jacob's Creek Reserve Shiraz,Jacob's Creek,2021,0.9,0.8,0.5,0.2,0.9,1.3,3.5,4.8,4.0,labels/VINI-000472.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000473,Lidio Carraro Grande Vindima Merlot,Lidio Carraro,2014,0.7,0.6,0.7,0.1,0.7,3.0,3.8,3.0,2.7,labels/VINI-000473.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000474,Chateau Montelena Napa Valley Cabernet Sauvignon,Chateau Montelena,2013,0.8,0.8,0.5,0.1,0.8,1.7,4.5,4.5,3.8,labels/VINI-000474.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000475,Dal Pizzol Merlot,Vinícola Dal Pizzol,2018,0.6,0.5,0.7,0.1,0.7,3.1,3.6,2.6,2.5,labels/VINI-000475.jpg,['Merlot'],"Faria Lemos, Serra Gaúcha - Brasil",N/D
VINI-000476,Wolf Blass Yellow Label Shiraz,Wolf Blass,2020,0.9,0.8,0.4,0.2,0.8,1.5,3.7,4.6,4.1,labels/VINI-000476.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000477,Don Guerino Merlot Reserva,Don Guerino,2019,0.6,0.5,0.7,0.1,0.7,3.5,3.7,2.8,2.5,labels/VINI-000477.jpg,['Merlot'],"Alto Feliz, Serra Gaúcha - Brasil",N/D
VINI-000478,Opus One,Opus One Winery,2014,0.9,0.8,0.5,0.2,0.9,1.5,4.5,4.8,4.0,labels/VINI-000478.jpg,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot', 'Petit Verdot', 'Malbec']",Napa Valley - EUA,N/D
VINI-000479,Mollydooker Carnival of Love Shiraz,Mollydooker Wines,2017,0.9,0.9,0.5,0.3,0.9,1.0,4.0,5.0,4.5,labels/VINI-000479.jpg,['Shiraz'],"McLaren Vale, South Australia - Austrália",N/D
VINI-000480,Robert Mondavi Napa Valley Cabernet Sauvignon,Robert Mondavi Winery,2016,0.8,0.7,0.5,0.2,0.8,1.8,4.2,4.5,3.7,labels/VINI-000480.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000481,Shafer Hillside Select Cabernet Sauvignon,Shafer Vineyards,2015,0.9,0.9,0.6,0.2,0.9,1.1,4.0,4.9,4.7,labels/VINI-000481.jpg,['Cabernet Sauvignon'],"Stags Leap District, Napa Valley - EUA",N/D
VINI-000482,Penfolds Bin 28 Kalimna Shiraz,Penfolds,2021,0.9,0.8,0.5,0.2,0.9,1.2,3.8,4.8,4.4,labels/VINI-000482.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000483,Torbreck The Factor Shiraz,Torbreck Vintners,2012,0.9,0.9,0.5,0.2,0.9,1.1,4.0,5.0,4.6,labels/VINI-000483.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000484,Pizzato Concentus Merlot,Pizzato Vinhas e Vinhos,2021,0.7,0.6,0.7,0.1,0.7,2.9,3.5,3.0,2.8,labels/VINI-000484.jpg,"['Merlot', 'Tannat', 'Cabernet Sauvignon']",Vale dos Vinhedos - Brasil,N/D
VINI-000485,Hess Select Cabernet Sauvignon,Hess Collection,2019,0.7,0.7,0.5,0.1,0.8,2.1,3.8,4.2,3.4,labels/VINI-000485.jpg,['Cabernet Sauvignon'],California - EUA,N/D
VINI-000486,Miolo Lote 43 Merlot,Miolo Wine Group,2017,0.7,0.6,0.7,0.1,0.7,3.0,3.9,3.2,2.8,labels/VINI-000486.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000487,St Hallett Blackwell Shiraz,St Hallett Wines,2019,0.9,0.8,0.5,0.2,0.9,1.2,3.6,4.9,4.4,labels/VINI-000487.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000488,Far Niente Estate Bottled Cabernet Sauvignon,Far Niente Winery,2016,0.9,0.9,0.6,0.2,0.9,1.1,4.5,4.8,4.3,labels/VINI-000488.jpg,['Cabernet Sauvignon'],"Oakville, Napa Valley - EUA",N/D
VINI-000489,Aurora Millesime Merlot,Aurora,2017,0.6,0.5,0.7,0.1,0.7,3.3,3.5,2.7,2.6,labels/VINI-000489.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000490,Jacob's Creek Double Barrel Shiraz,Jacob's Creek,2016,0.9,0.8,0.5,0.2,0.8,1.2,3.7,4.8,4.2,labels/VINI-000490.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000491,Wolf Blass Grey Label Shiraz,Wolf Blass,2019,0.9,0.8,0.5,0.2,0.9,1.2,3.8,4.9,4.4,labels/VINI-000491.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000492,Kendall-Jackson Vintner's Reserve Cabernet Sauvignon,Kendall-Jackson,2021,0.8,0.7,0.5,0.2,0.8,1.9,3.9,4.3,3.5,labels/VINI-000492.jpg,['Cabernet Sauvignon'],California - EUA,N/D
VINI-000493,Penfolds Bin 28 Kalimna Shiraz,Penfolds,2017,0.9,0.8,0.5,0.2,0.9,1.2,3.7,4.8,4.4,labels/VINI-000493.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000494,Guatambu Rastros do Pampa Merlot,Guatambu Estância do Vinho,2015,0.6,0.5,0.7,0.1,0.7,3.0,3.5,2.7,2.4,labels/VINI-000494.jpg,['Merlot'],Campanha Gaúcha - Brasil,N/D
